nicolas	_
comme	comme	P	_
quatre	quatre	DET	_
à	à	P	_
nous	nous	CLO	_
aider	aider	VINF	_
:	:	PONCT	_
l'	le	DET	_
autre	autre	NC	_
-	-	PONCT	_
jour	jour	NC	_
,	,	PONCT	_
en-moins	en-moins	NC	_
de	de	P	_
deux	deux	DET	_
heures	heure	NC	_
,	,	PONCT	_
il	il	CLS	_
nétoya	nétoya	V	_
le	le	DET	_
toît	toit	NC	_
aux	à_le	P+D	_
moutons	mouton	NC	_
,	,	PONCT	_
où	où	PROREL	_
il	il	CLS	_
y	y	CLO	_
avait	avoir	V	_
bien	bien	ADV	_
trente	trente	DET	_
voitures	voiture	NC	_
d'	de	P	_
engrais	engrais	NC	_
,	,	PONCT	_
et	et	CC	_
en-quittant	en-quittant	NP	_
,	,	PONCT	_
il	il	CLS	_
refusa	refuser	V	_
un	un	DET	_
verre	verre	NC	_
-	-	PONCT	_
de	de	P	_
-	-	PONCT	_
vin	vin	NC	_
,	,	PONCT	_
que	que	CS	_
notre	notre	DET	_
bonne	bon	ADJ	_
mère	mère	NC	_
lui	il	CLO	_
portait	porter	V	_
.	.	PONCT	_
Pendant	pendant	P	_
ce	ce	DET	_
temps	temps	NC	_
-là	là	ADV	_
,	,	PONCT	_
Brigitte	Brigitte	NP	_
,	,	PONCT	_
qui	qui	PROREL	_
travaille	travailler	V	_
toujours	toujours	ADV	_
assés	assez	ADV	_
,	,	PONCT	_
se	se	CLO	_
tuait	tuer	V	_
à	à	P	_
tout	tout	PRO	_
ranger	ranger	VINF	_
;	;	PONCT	_
car	car	CC	_
pour	pour	P	_
donner	donner	VINF	_
dans	dans	P	_
la	le	DET	_
vue	vue	NC	_
de	de	P	_
son	son	DET	_
amoureus	amoureus	NC	_
,	,	PONCT	_
elle	il	CLS	_
ne	ne	ADV	_
veut	vouloir	V	_
pas	pas	ADV	_
des	un	DET	_
ouvrages	ouvrage	NC	_
tranquiles	tranquille	ADJ	_
;	;	PONCT	_
elle	il	CLS	_
fait	faire	V	_
les	le	DET	_
plus	plus	ADV	_
lourds	lourd	ADJ	_
des	de_le	P+D	_
servantes	servante	NC	_
ou	ou	CC	_
des	de_le	P+D	_
filles	fille	NC	_
-	-	PONCT	_
de	de	P	_
-	-	PONCT	_
journée	journée	NC	_
:	:	PONCT	_
et	et	CC	_
quand	quand	CS	_
l'	le	DET	_
amoureus	amoureus	NC	_
et	et	CC	_
la	le	DET	_
maitresse	maîtresse	NC	_
n'	ne	ADV	_
en-peuvent-plus	en-peuvent-plus	ADV	_
,	,	PONCT	_
ils	il	CLS	_
se	se	CLO	_
regardent	regarder	V	_
un-peu	un-peu	ADJ	_
en-dessous	en-dessous	NC	_
,	,	PONCT	_
pour	pour	P	_
voir	voir	VINF	_
celui	celui	PRO	_
qui	qui	PROREL	_
est	être	V	_
le	le	DET	_
plus	plus	ADV	_
las	las	ADJ	_
;	;	PONCT	_
sans	sans	P	_
-	-	PONCT	_
doute	doute	NC	_
parce	parce	ADJ	_
-	-	PONCT	_
que	que	CS	_
c'	ce	CLS	_
est	être	V	_
celui	celui	PRO	_
-là	là	ADV	_
qui	qui	PROREL	_
est	être	V	_
le	le	DET	_
plus	plus	NC	_
-	-	PONCT	_
agréable	agréable	ADJ	_
.	.	PONCT	_
Voila	voiler	V	_
comme	comme	P	_
se	se	CLO	_
passent	passer	V	_
toutes	tout	ADJ	_
les	le	DET	_
visites	visite	NC	_
de	de	P	_
*	*	PONCT	_
J	J	NC	_
Marsigni	Marsigni	NP	_
:	:	PONCT	_
à	à	P	_
sa	son	DET	_
maitresse	maîtresse	NC	_
,	,	PONCT	_
pas	pas	ADV	_
un	un	DET	_
mot	mot	NC	_
;	;	PONCT	_
mais	mais	CC	_
à	à	P	_
mes	mon	DET	_
soeurs	sœur	NC	_
et	et	CC	_
à	à	P	_
moi	je	PRO	_
,	,	PONCT	_
c'	ce	CLS	_
est	être	V	_
toujours	toujours	ADV	_
quelques	quelque	DET	_
politesses	politesse	NC	_
à	à	P	_
sa	son	DET	_
manière	manière	NC	_
;	;	PONCT	_
il	il	CLS	_
nous	nous	CLO	_
ôte	ôter	V	_
tout	tout	ADV	_
des	de_le	P+D	_
mains	main	NC	_
,	,	PONCT	_
pour	pour	P	_
nous	nous	CLO	_
empêcher	empêcher	VINF	_
de	de	P	_
le	il	CLO	_
porter	porter	VINF	_
,	,	PONCT	_
et	et	CC	_
nous	nous	CLS	_
repousse	repousser	V	_
si	si	CS	_
-	-	PONCT	_
fort	fort	ADJ	_
,	,	PONCT	_
que	que	CS	_
l'	le	DET	_
autre	autre	NC	_
-	-	PONCT	_
jour	jour	NC	_
*	*	X	_
Christine	Christine	NP	_
manqua	manquer	V	_
d'	de	P	_
en-tomber	en-tomber	NP	_
,	,	PONCT	_
en-nous	en-nous	NC	_
disant	disant	ADJ	_
,	,	PONCT	_
ôtez	ôter	V	_
-vous	vous	CLS	_
de	de	P	_
-là	là	ADV	_
!	!	PONCT	_
Vous	vous	CLS	_
n'	ne	ADV	_
auriez	avoir	V	_
pas	pas	ADV	_
seulement	seulement	ADV	_
la	le	DET	_
force	force	NC	_
de	de	P	_
porter	porter	VINF	_
une	un	DET	_
pâille	pâille	NC	_
:	:	PONCT	_
voyez	voir	V	_
,	,	PONCT	_
moi	je	PRO	_
!	!	PONCT	_
Quant_à	quant_à	P	_
sa	son	DET	_
maitresse	maîtresse	NC	_
,	,	PONCT	_
il	il	CLS	_
la	il	CLO	_
verrait	voir	V	_
plier	plier	VINF	_
sous	sous	P	_
le	le	DET	_
faix	faix	NC	_
,	,	PONCT	_
qu'	que	CS	_
il	il	CLS	_
n'	ne	ADV	_
y	y	CLO	_
mettrait	mettre	V	_
pas	pas	ADV	_
la	le	DET	_
main	main	NC	_
,	,	PONCT	_
et	et	CC	_
il	il	CLS	_
nous	nous	CLO	_
dit	dire	V	_
d'	de	P	_
un	un	DET	_
air	air	NC	_
de	de	P	_
vanterie	vanterie	NC	_
:	:	PONCT	_
c'	ce	CLS	_
est	être	V	_
que	que	CS	_
ça	ça	CLS	_
fait	faire	V	_
une	un	DET	_
fille	fille	NC	_
vertueuse	vertueux	ADJ	_
,	,	PONCT	_
celle	celui	PRO	_
-là	là	ADV	_
!	!	PONCT	_
Et	et	CC	_
non-pas	non-pas	NP	_
vous	vous	PRO	_
-	-	PONCT	_
autres	autre	NC	_
,	,	PONCT	_
qui	qui	PROREL	_
n'	ne	ADV	_
êtes	être	V	_
que	que	ADV	_
des	un	DET	_
mauviettes	mauviette	NC	_
!	!	PONCT	_
Notre	notre	DET	_
chèr	chèr	NC	_
père	père	ADJ	_
rit	rire	V	_
de	de	P	_
le	il	CLO	_
voir	voir	VINF	_
,	,	PONCT	_
mais	mais	CC	_
à	à	P	_
-	-	PONCT	_
part	part	NC	_
;	;	PONCT	_
car	car	CC	_
devant	devant	P	_
nous	nous	PRO	_
,	,	PONCT	_
il	il	CLS	_
tient	tenir	V	_
son	son	DET	_
sérieus	sérieus	NC	_
,	,	PONCT	_
ne	ne	ADV	_
voulant	vouloir	VPR	_
pas	pas	ADV	_
qu'	que	CS	_
un	un	DET	_
homme	homme	NC	_
qu'	que	PROREL	_
il	il	CLS	_
se	se	CLO	_
propose	proposer	V	_
de	de	P	_
donner	donner	VINF	_
pour	pour	P	_
seigneur	seigneur	NC	_
et	et	CC	_
maître	maître	NC	_
à	à	P	_
sa	son	DET	_
fille	fille	NC	_
-	-	PONCT	_
aînée	aîné	ADJ	_
,	,	PONCT	_
soit	soit	CC	_
envisagé	envisager	VPP	_
de	de	P	_
ses	son	DET	_
autres	autre	ADJ	_
enfans	enfant	NC	_
sous	sous	P	_
un	un	DET	_
jour	jour	NC	_
qui	qui	PROREL	_
le	il	CLO	_
leur	il	CLO	_
rende	rendre	V	_
moins	moins	ADV	_
-	-	PONCT	_
respectable	respectable	ADJ	_
.	.	PONCT	_
Voila	voiler	V	_
toutes	tout	ADJ	_
nos	notre	DET	_
nouvelles	nouvelle	NC	_
d'	de	P	_
ici	ici	ADV	_
,	,	PONCT	_
chère	cher	ADJ	_
soeur	sœur	NC	_
.	.	PONCT	_
Quant_à	quant_à	P	_
ce	ce	PRO	_
qui	qui	PROREL	_
est	être	V	_
du	de_le	P+D	_
chèr	chèr	NC	_
frère	frère	ADJ	_
*	*	X	_
Edmond	Edmond	NP	_
,	,	PONCT	_
il	il	CLS	_
paraît	paraître	V	_
se	se	CLO	_
bien	bien	ADV	_
plaire	plaire	VINF	_
à	à	P	_
la	le	DET	_
ville	ville	NC	_
de	de	P	_
mieux	mieux	ADV	_
-en	en	CLO	_
-	-	PONCT	_
mieux	mieux	ADV	_
:	:	PONCT	_
mais	mais	CC	_
il	il	CLS	_
parle	parler	V	_
de	de	P	_
*	*	PONCT	_
Mlle	Mlle	NC	_
*	*	X	_
Edmée	Edmée	NP	_
à	à	P	_
son	son	DET	_
frère	frère	NC	_
-	-	PONCT	_
aîné	aîné	NC	_
d'	de	P	_
une	un	DET	_
manière	manière	NC	_
qui	qui	PROREL	_
nous	nous	CLO	_
donne	donner	V	_
bien	bien	ADV	_
à	à	P	_
penser	penser	VINF	_
!	!	PONCT	_
Ce	ce	CLS	_
n'	ne	ADV	_
est	être	V	_
pas	pas	ADV	_
qu'	que	CS	_
il	il	CLS	_
me	je	CLO	_
soit	être	V	_
avis	avir	VPP	_
qu'	que	CS	_
il	il	CLS	_
y	y	CLO	_
ait	avoir	V	_
rien	rien	PRO	_
à	à	P	_
craindre	craindre	VINF	_
de	de	P	_
ce	ce	DET	_
côté	côté	NC	_
-là	là	ADV	_
;	;	PONCT	_
car	car	CC	_
voici	voici	V	_
une	un	DET	_
occasion	occasion	NC	_
,	,	PONCT	_
je	je	CLS	_
crois	croire	V	_
,	,	PONCT	_
qui	qui	PROREL	_
va	aller	V	_
montrer	montrer	VINF	_
qu'	que	CS	_
il	il	CLS	_
n'	ne	ADV	_
y	y	CLO	_
a	avoir	V	_
point	point	ADV	_
de	un	DET	_
mal	mal	NC	_
sans	sans	P	_
un	un	DET	_
bien	bien	NC	_
:	:	PONCT	_
c'	ce	CLS	_
est	être	V	_
que	que	CS	_
cette	ce	DET	_
grande	grand	ADJ	_
attaque	attaque	NC	_
qu'	que	PROREL	_
il	il	CLS	_
a	avoir	V	_
pour	pour	P	_
*	*	PONCT	_
Mme	Mme	NC	_
*	*	X	_
Parangon	Parangon	NP	_
,	,	PONCT	_
nous	nous	CLS	_
répond	répondre	V	_
que	que	CS	_
rien	rien	PRO	_
ne	ne	ADV	_
le	il	CLO	_
fera	faire	V	_
écarter	écarter	VINF	_
des	un	DET	_
vues	vue	NC	_
qu'	que	PROREL	_
a	avoir	V	_
sur	sur	P	_
lui	il	PRO	_
cette	ce	DET	_
excellente	excellent	ADJ	_
dame	dame	NC	_
.	.	PONCT	_
Je	je	CLS	_
ne	ne	ADV	_
sais	savoir	V	_
pourtant	pourtant	ADV	_
ce	ce	PRO	_
qu'	qu'	ADV	_
a	avoir	V	_
chanté	chanter	VPP	_
un	un	DET	_
jeune	jeune	ADJ	_
Gautherin	Gautherin	NP	_
*	*	PONCT	_
De	de	P	_
*	*	PONCT	_
N	N	NC	_
,	,	PONCT	_
qui	qui	PROREL	_
est	être	V	_
clerc	clerc	NC	_
-	-	PONCT	_
de	de	P	_
-	-	PONCT	_
procureur	procureur	NC	_
à	à	P	_
*	*	PONCT	_
Au	à_le	P+D	_
,	,	PONCT	_
lequel	lequel	PROREL	_
est	être	V	_
venu	venir	VPP	_
voir	voir	VINF	_
son	son	DET	_
père	père	NC	_
la	le	DET	_
semaine	semaine	NC	_
passée	passer	VPP	_
;	;	PONCT	_
il	il	CLS	_
a	avoir	V	_
comme	comme	P	_
parlé	parler	VPP	_
d'	de	P	_
une	un	DET	_
histoire	histoire	NC	_
d'	de	P	_
Edmond	Edmond	NP	_
,	,	PONCT	_
avec	avec	P	_
une	un	DET	_
demoiselle	demoiselle	NC	_
,	,	PONCT	_
voisine	voisine	NC	_
de	de	P	_
*	*	PONCT	_
Mr	monsieur	NC	_
*	*	X	_
Parangon	Parangon	NP	_
,	,	PONCT	_
qui	qui	PROREL	_
passe	passer	V	_
pour	pour	P	_
une	un	DET	_
grande	grand	ADJ	_
coquette	coquette	NC	_
!	!	PONCT	_
Il	il	CLS	_
a	avoir	V	_
dit	dire	VPP	_
que	que	CS	_
votre	votre	DET	_
frère	frère	NC	_
en-était	en-était	ADJ	_
bien-venu	bien-venu	ADV	_
,	,	PONCT	_
ainsi	ainsi	ADV	_
que	que	CS	_
de	de	P	_
la	le	DET	_
mère	mère	NC	_
,	,	PONCT	_
ou	ou	CC	_
bellemère	bellemère	NP	_
,	,	PONCT	_
et	et	CC	_
qu'	que	CS	_
on	on	CLS	_
en-parlait	en-parlait	V	_
un-peu	un-peu	NC	_
dans	dans	P	_
la	le	DET	_
ville	ville	NC	_
,	,	PONCT	_
disant	dire	VPR	_
,	,	PONCT	_
qu'	que	CS	_
il	il	CLS	_
était	être	V	_
bientôt	bientôt	ADV	_
consolé	consoler	VPP	_
de	de	P	_
sa	son	DET	_
femme	femme	NC	_
.	.	PONCT	_
Mais	mais	CC	_
vous	vous	CLS	_
verrez	voir	V	_
que	que	CS	_
tout	tout	PRO	_
-	-	PONCT	_
ça	ça	CLS	_
n'	ne	ADV	_
est	être	V	_
que	que	ADV	_
des	un	DET	_
bruits	bruit	NC	_
sans	sans	P	_
fondement	fondement	NC	_
;	;	PONCT	_
et	et	CC	_
-	-	PONCT	_
puis	puis	CC	_
d'	de	P	_
ailleurs	ailleurs	NC	_
,	,	PONCT	_
Gautherin	Gautherin	NP	_
n'	ne	ADV	_
a	avoir	V	_
pas	pas	ADV	_
dit	dire	VPP	_
qu'	que	CS	_
Edmond	Edmond	NP	_
fasse	faire	V	_
du	de_le	P+D	_
mal	mal	NC	_
avec	avec	P	_
cette	ce	DET	_
demoiselle	demoiselle	NC	_
.	.	PONCT	_
Autre	autre	ADJ	_
-	-	PONCT	_
chose	chose	NC	_
n'	ne	ADV	_
ai	avoir	V	_
à	à	P	_
vous	vous	CLO	_
mander	mander	VINF	_
,	,	PONCT	_
très	très	ADV	_
-	-	PONCT	_
chère	cher	ADJ	_
soeur	sœur	NC	_
:	:	PONCT	_
car	car	CC	_
pour	pour	P	_
quant_à	quant_à	P	_
ce	ce	PRO	_
qui	qui	PROREL	_
est	être	V	_
des	un	DET	_
choses	chose	NC	_
que	que	ADV	_
vous	vous	CLS	_
me	je	CLO	_
marquez	marquer	V	_
dans	dans	P	_
votre	votre	DET	_
lettre	lettre	NC	_
,	,	PONCT	_
je	je	CLS	_
pour	pour	P	_
vous	vous	CLO	_
donner	donner	VINF	_
mes	mon	DET	_
conseils	conseil	NC	_
,	,	PONCT	_
et	et	CC	_
je	je	CLS	_
me	je	CLO	_
renferme	renfermer	V	_
,	,	PONCT	_
dans	dans	P	_
ce	ce	PRO	_
que	que	PROREL	_
j'	je	CLS	_
ai	avoir	V	_
entendu	entendre	VPP	_
dire	dire	VINF	_
l'	le	DET	_
un	un	NC	_
de	de	P	_
ces	ce	DET	_
jours	jour	NC	_
à	à	P	_
mon	mon	DET	_
mari	mari	NC	_
,	,	PONCT	_
au	à_le	P+D	_
-	-	PONCT	_
sujet	sujet	NC	_
de	de	P	_
ce	ce	PRO	_
que	que	CS	_
Gautherin	Gautherin	NP	_
avait	avoir	V	_
dit	dire	VPP	_
de	de	P	_
son	son	DET	_
frère	frère	NC	_
:	:	PONCT	_
les	le	DET	_
gens	gens	NC	_
-	-	PONCT	_
d'	de	P	_
ici	ici	ADV	_
qui	qui	PROREL	_
veulent	vouloir	V	_
juger	juger	VINF	_
de	de	P	_
la	le	DET	_
ville	ville	NC	_
,	,	PONCT	_
d'	de	P	_
après	après	P	_
ce	ce	PRO	_
qu'	que	PROREL	_
ils	il	CLS	_
voient	voir	V	_
dans	dans	P	_
notre	notre	DET	_
village	village	NC	_
,	,	PONCT	_
sont	être	V	_
de	de	P	_
pauvres	pauvre	ADJ	_
aveugles	aveugle	NC	_
qui	qui	PROREL	_
parlent	parler	V	_
des	un	DET	_
couleurs	couleur	NC	_
,	,	PONCT	_
ou	ou	CC	_
des	un	DET	_
sourds	sourd	NC	_
qui	qui	PROREL	_
veulent	vouloir	V	_
juger	juger	VINF	_
des	un	DET	_
sons	son	NC	_
:	:	PONCT	_
les	le	DET	_
choses	chose	NC	_
ne	ne	ADV	_
se	se	CLO	_
font	faire	V	_
pas	pas	ADV	_
tout	tout	PRO	_
-	-	PONCT	_
à	à	P	_
-	-	PONCT	_
fait	faire	V	_
-là	là	ADV	_
comme	comme	P	_
ici	ici	ADV	_
;	;	PONCT	_
et	et	CC	_
-	-	PONCT	_
puis	puis	CC	_
d'	de	P	_
ailleurs	ailleurs	NC	_
,	,	PONCT	_
mon	mon	DET	_
frère	frère	NC	_
est	être	V	_
bon	bon	ADJ	_
et	et	CC	_
sage	sage	ADJ	_
;	;	PONCT	_
il	il	CLS	_
sait	savoir	V	_
ce	ce	PRO	_
qu'	que	PROREL	_
il	il	CLS	_
faut	falloir	V	_
faire	faire	VINF	_
et	et	CC	_
ne	ne	ADV	_
faire	faire	VINF	_
pas	pas	ADV	_
:	:	PONCT	_
par-ainsi	par-ainsi	NP	_
,	,	PONCT	_
moi	je	PRO	_
,	,	PONCT	_
qui	qui	PROREL	_
le	le	DET	_
connaîs	connaîs	NC	_
,	,	PONCT	_
mieux	mieux	ADV	_
que	que	CS	_
ces	ce	DET	_
gens	gens	NC	_
-là	là	ADV	_
,	,	PONCT	_
je	je	CLS	_
me	je	CLO	_
tiens	tenir	V	_
coi	coi	ADJ	_
,	,	PONCT	_
attendant	attendre	VPR	_
pour	pour	P	_
juger	juger	VINF	_
,	,	PONCT	_
que	que	CS	_
je	je	CLS	_
me	je	CLO	_
sois	être	V	_
informé	informer	VPP	_
à	à	P	_
mon	mon	DET	_
frère	frère	NC	_
lui	il	PRO	_
-même	même	ADJ	_
.	.	PONCT	_
Quant_à	quant_à	P	_
ce	ce	PRO	_
que	que	PROREL	_
vous	vous	CLS	_
marquez	marquer	V	_
dans	dans	P	_
votre	votre	DET	_
lettre	lettre	NC	_
à	à	P	_
Edmond	Edmond	NP	_
,	,	PONCT	_
qui	qui	PROREL	_
nous	nous	CLO	_
est	être	V	_
venue	venir	VPP	_
de	de	P	_
son	son	DET	_
écriture	écriture	NC	_
,	,	PONCT	_
je	je	CLS	_
l'	il	CLO	_
ai	avoir	V	_
trouvée	trouver	VPP	_
bien-jolie	bien-jolie	NP	_
,	,	PONCT	_
et	et	CC	_
spirituellement	spirituellement	ADV	_
faite	faire	VPP	_
,	,	PONCT	_
et	et	CC	_
je	je	CLS	_
voudrais	vouloir	V	_
pouvoir	pouvoir	VINF	_
écrire	écrire	VINF	_
comme	comme	P	_
-	-	PONCT	_
ça	ça	PRO	_
.	.	PONCT	_
Je	je	CLS	_
vous	vous	CLO	_
quitte	quitter	V	_
en-ce	en-ce	ADJ	_
moment	moment	NC	_
,	,	PONCT	_
ma	mon	DET	_
très	très	ADV	_
-	-	PONCT	_
chère	cher	ADJ	_
*	*	X	_
Ursule	Ursule	NP	_
,	,	PONCT	_
pour	pour	P	_
mon	mon	DET	_
fils	fils	NC	_
que	que	PROREL	_
voila	voiler	V	_
qui	qui	PROREL	_
s'	se	CLO	_
éveille	éveiller	V	_
,	,	PONCT	_
et	et	CC	_
je	je	CLS	_
ne	ne	ADV	_
fermerai	fermer	V	_
ma	mon	DET	_
lettre	lettre	NC	_
qu'	qu'	ADV	_
après	après	P	_
lui	il	CLO	_
avoir	avoir	VINF	_
donné	donner	VPP	_
ce	ce	PRO	_
qu'	que	PROREL	_
il	il	CLS	_
demande	demander	V	_
...	…	PONCT	_
il	il	CLS	_
est	être	V	_
joli	joli	ADJ	_
comme	comme	P	_
tout	tout	PRO	_
,	,	PONCT	_
chère	cher	ADJ	_
petite	petit	ADJ	_
soeur	sœur	NC	_
;	;	PONCT	_
et	et	CC	_
vous	vous	CLO	_
le	il	CLO	_
croirez	croire	V	_
,	,	PONCT	_
quand	quand	CS	_
vous	vous	CLS	_
saurez	savoir	V	_
que	que	CS	_
c'	ce	CLS	_
est	être	V	_
bien-plûs	bien-plûs	ADV	_
le	le	DET	_
portrait	portrait	NC	_
de	de	P	_
son	son	DET	_
oncle	oncle	NC	_
que	que	CS	_
de	de	P	_
son	son	DET	_
père	père	NC	_
:	:	PONCT	_
ce	ce	PRO	_
qui	qui	PROREL	_
vient	venir	V	_
,	,	PONCT	_
je	je	CLS	_
crois	croire	V	_
,	,	PONCT	_
de	de	P	_
ce	ce	PRO	_
qui	qui	PROREL	_
s'	se	CLO	_
est	être	V	_
passé	passer	VPP	_
au	à_le	P+D	_
-	-	PONCT	_
sujet	sujet	NC	_
d'	de	P	_
Edmond	Edmond	NP	_
,	,	PONCT	_
pendant	pendant	P	_
que	que	CS	_
l'	le	DET	_
enfant	enfant	NC	_
était	être	V	_
dans	dans	P	_
mon	mon	DET	_
sein	sein	NC	_
;	;	PONCT	_
car	car	CC	_
j'	je	CLS	_
avais	avoir	V	_
toujours	toujours	ADV	_
Edmond	Edmond	NP	_
devant	devant	P	_
les	le	DET	_
ieux	jeu	NC	_
du	de_le	P+D	_
corps	corps	NC	_
ou	ou	CC	_
de	de	P	_
l'	le	DET	_
esprit	esprit	NC	_
pendant	pendant	P	_
sa	son	DET	_
maladie	maladie	NC	_
.	.	PONCT	_
Or	or	CC	_
vous	vous	CLS	_
savez	savoir	V	_
bien	bien	ADV	_
qu'	que	CS	_
Edmond	Edmond	NP	_
et	et	CC	_
vous	vous	PRO	_
,	,	PONCT	_
vous	vous	CLS	_
-vous	vous	CLO	_
ressemblez	ressembler	V	_
;	;	PONCT	_
et	et	CC	_
par	par	P	_
tout	tout	ADV	_
cela	cela	PRO	_
,	,	PONCT	_
vous	vous	CLS	_
voyez	voir	V	_
que	que	CS	_
mon	mon	DET	_
fils	fils	NC	_
est	être	V	_
très	très	ADV	_
-	-	PONCT	_
joli	joli	ADJ	_
.	.	PONCT	_
Adieu	adieu	I	_
,	,	PONCT	_
chère	cher	ADJ	_
bonne	bon	ADJ	_
-	-	PONCT	_
amie	ami	ADJ	_
soeur	sœur	NC	_
.	.	PONCT	_
Quand	quand	CS	_
donc	donc	ADV	_
vous	vous	CLS	_
verrai	voir	V	_
-je	je	CLS	_
?	?	PONCT	_
Lettre	lettre	NC	_
*	*	PONCT	_
22	22	X	_
.	.	PONCT	_
*	*	X	_
23	23	ADJ	_
mai	mai	NC	_
.	.	PONCT	_
*	*	X	_
Ursule	Ursule	NP	_
,	,	PONCT	_
à	à	P	_
Fanchon	Fanchon	NP	_
.	.	PONCT	_
(	(	PONCT	_
la	le	DET	_
voila	voila	NC	_
qui	qui	PROREL	_
s'	se	CLO	_
émancipe	émanciper	V	_
à	à	P	_
recevoir	recevoir	VINF	_
des	un	DET	_
lettres	lettre	NC	_
de	de	P	_
ses	son	DET	_
amoureus	amoureus	NC	_
,	,	PONCT	_
et	et	CC	_
à	à	P	_
y	y	CLO	_
répondre	répondre	VINF	_
.	.	PONCT	_
)	)	PONCT	_
nous	nous	CLS	_
avons	avoir	V	_
eu	avoir	VPP	_
ici	ici	ADV	_
bien	bien	ADV	_
de	de	P	_
l'	le	DET	_
inquiétude	inquiétude	NC	_
ces	ce	DET	_
jours	jour	NC	_
-ci	ci	ADV	_
,	,	PONCT	_
ma	mon	DET	_
chère	cher	ADJ	_
soeur	sœur	NC	_
!	!	PONCT	_
*	*	PONCT	_
Mme	Mme	NC	_
*	*	X	_
Parangon	Parangon	NP	_
s'	se	CLO	_
enfermait	enfermer	V	_
seule	seul	ADJ	_
,	,	PONCT	_
et	et	CC	_
nous	nous	CLS	_
ne	ne	ADV	_
la	il	CLO	_
revoyions	revoir	V	_
jamais	jamais	ADV	_
que	que	CS	_
les	le	DET	_
ieux	jeu	NC	_
rougis	rougir	VPP	_
de	de	P	_
larmes	larme	NC	_
:	:	PONCT	_
*	*	PONCT	_
Mlle	Mlle	NC	_
Fanchette	Fanchette	NP	_
et	et	CC	_
moi	je	PRO	_
nous	nous	CLS	_
ne	ne	ADV	_
savions	savoir	V	_
qu'	qu'	ADV	_
en-penser	en-penser	ADJ	_
:	:	PONCT	_
mais	mais	CC	_
enfin	enfin	ADV	_
elle	il	CLS	_
est	être	V	_
plus	plus	ADV	_
calme	calme	ADJ	_
.	.	PONCT	_
Je	je	CLS	_
croyais	croire	V	_
pouvoir	pouvoir	VINF	_
découvrir	découvrir	VINF	_
la	le	DET	_
cause	cause	NC	_
de	de	P	_
ce	ce	DET	_
chagrin	chagrin	NC	_
si	si	ADV	_
vif	vif	ADJ	_
;	;	PONCT	_
mais	mais	CC	_
cela	cela	PRO	_
ne	ne	ADV	_
m'	je	CLO	_
a	avoir	V	_
pas	pas	ADV	_
été	être	VPP	_
possible	possible	ADJ	_
,	,	PONCT	_
et	et	CC	_
il	il	CLS	_
faut	falloir	V	_
renoncer	renoncer	VINF	_
à	à	P	_
te	tu	CLO	_
donner	donner	VINF	_
des	un	DET	_
lumières	lumière	NC	_
là-dessus	là-dessus	ADV	_
pour	pour	P	_
ne	ne	ADV	_
te	tu	CLO	_
parler	parler	VINF	_
que	que	ADV	_
de	de	P	_
moi	je	PRO	_
.	.	PONCT	_
D'	de	P	_
abord	abord	NC	_
,	,	PONCT	_
je	je	CLS	_
te	tu	CLO	_
dirai	dire	V	_
,	,	PONCT	_
que	que	CS	_
la	le	DET	_
copie	copie	NC	_
de	de	P	_
ma	mon	DET	_
lettre	lettre	NC	_
à	à	P	_
notre	notre	DET	_
frère	frère	NC	_
Edmond	Edmond	NP	_
,	,	PONCT	_
n'	ne	ADV	_
était	être	V	_
pas	pas	ADV	_
tronquée	tronquer	VPP	_
,	,	PONCT	_
comme	comme	CS	_
tu	tu	CLS	_
le	il	CLO	_
crois	croire	V	_
;	;	PONCT	_
je	je	CLS	_
me	je	CLO	_
tiens	tenir	V	_
sur	sur	P	_
la	le	DET	_
reserve	réserve	NC	_
avec	avec	P	_
les	le	DET	_
hommes	homme	NC	_
,	,	PONCT	_
comme	comme	CS	_
je	je	CLS	_
te	tu	CLO	_
l'	il	CLO	_
ai	avoir	V	_
déja	déja	VPP	_
marqué	marquer	VPP	_
;	;	PONCT	_
je	je	CLS	_
ne	ne	ADV	_
parle	parler	V	_
qu'	qu'	ADV	_
en-général	en-général	ADV	_
,	,	PONCT	_
et	et	CC	_
je	je	CLS	_
te	tu	CLO	_
reserve	réserver	V	_
le	le	DET	_
particulier	particulier	NC	_
.	.	PONCT	_
Le	le	DET	_
marquis	marquis	NC	_
,	,	PONCT	_
dont	dont	PROREL	_
je	je	CLS	_
t'	tu	CLO	_
ai	avoir	V	_
déja	déja	VPP	_
parlé	parler	VPP	_
,	,	PONCT	_
m'	je	CLO	_
a	avoir	V	_
écrit	écrire	VPP	_
deux	deux	DET	_
nouvelles	nouveau	ADJ	_
lettres	lettre	NC	_
,	,	PONCT	_
que	que	PROREL	_
j'	je	CLS	_
ai	avoir	V	_
un-peu	un-peu	VPP	_
imprudemment	imprudemment	ADV	_
reçues	recevoir	VPP	_
;	;	PONCT	_
car	car	CC	_
je	je	CLS	_
présume	présumer	V	_
qu'	que	CS	_
il	il	CLS	_
s'	se	CLO	_
est	être	V	_
aperçu	apercevoir	VPP	_
que	que	CS	_
je	je	CLS	_
les	il	CLO	_
voulais	vouloir	V	_
garder	garder	VINF	_
.	.	PONCT	_
La	le	DET	_
première	première	NC	_
est	être	V	_
sur	sur	P	_
un	un	DET	_
ton	ton	NC	_
assés	assez	ADV	_
cavalier	cavalier	ADJ	_
;	;	PONCT	_
la	le	DET	_
